Content ID,Type,Category,Sentiment,Score
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,tennis,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,like,tennis,positive,50
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,tennis,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,tennis,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,tennis,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,tennis,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,tennis,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,tennis,negative,5
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,tennis,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,tennis,positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,want,tennis,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,tennis,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,tennis,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,interested,tennis,positive,30
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,dislike,tennis,negative,10
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,indifferent,tennis,neutral,20
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,tennis,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,intrigued,tennis,positive,45
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,scared,tennis,negative,15
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,adore,tennis,positive,72
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,disgust,tennis,negative,0
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,cherish,tennis,positive,70
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,love,tennis,positive,65
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,super love,tennis,positive,75
850fe90d-47d6-4eb7-b9c8-810afcb99ce9,hate,tennis,negative,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,soccer,positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,hate,soccer,negative,5
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,soccer,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,soccer,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,soccer,positive,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,like,soccer,positive,50
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,soccer,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,soccer,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,soccer,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,soccer,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,soccer,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,soccer,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,soccer,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,soccer,negative,15
f98dde71-ce1d-4f6c-bb05-ae05779d2207,super love,soccer,positive,75
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,soccer,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,disgust,soccer,negative,0
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,soccer,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,soccer,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,soccer,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,interested,soccer,positive,30
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,soccer,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,love,soccer,positive,65
f98dde71-ce1d-4f6c-bb05-ae05779d2207,indifferent,soccer,neutral,20
f98dde71-ce1d-4f6c-bb05-ae05779d2207,dislike,soccer,negative,10
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,soccer,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,adore,soccer,positive,72
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,soccer,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,peeking,soccer,neutral,35
f98dde71-ce1d-4f6c-bb05-ae05779d2207,cherish,soccer,positive,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,cherish,soccer,positive,70
f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,soccer,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,intrigued,soccer,positive,45
f98dde71-ce1d-4f6c-bb05-ae05779d2207,heart,soccer,positive,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,interested,education,positive,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,like,education,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,cherish,education,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,adore,education,positive,72
388bd9db-9d10-4f47-87c4-6db46e83bc95,want,education,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,dislike,education,negative,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,like,education,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,want,education,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,super love,education,positive,75
388bd9db-9d10-4f47-87c4-6db46e83bc95,cherish,education,positive,70
388bd9db-9d10-4f47-87c4-6db46e83bc95,disgust,education,negative,0
388bd9db-9d10-4f47-87c4-6db46e83bc95,love,education,positive,65
388bd9db-9d10-4f47-87c4-6db46e83bc95,like,education,positive,50
388bd9db-9d10-4f47-87c4-6db46e83bc95,dislike,education,negative,10
388bd9db-9d10-4f47-87c4-6db46e83bc95,heart,education,positive,60
388bd9db-9d10-4f47-87c4-6db46e83bc95,indifferent,education,neutral,20
388bd9db-9d10-4f47-87c4-6db46e83bc95,interested,education,positive,30
388bd9db-9d10-4f47-87c4-6db46e83bc95,interested,education,positive,30
78d0075f-895c-4a15-a35c-a921e2bb2cea,want,studying,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,super love,studying,positive,75
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,studying,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,studying,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,studying,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,studying,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,studying,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,studying,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,dislike,studying,negative,10
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,studying,positive,72
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,studying,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,studying,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,studying,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,studying,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,studying,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,studying,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,studying,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,studying,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,studying,neutral,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,studying,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,studying,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,studying,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,studying,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,studying,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,love,studying,positive,65
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,studying,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,studying,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,studying,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,studying,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,studying,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,studying,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,studying,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,worried,studying,negative,12
78d0075f-895c-4a15-a35c-a921e2bb2cea,scared,studying,negative,15
78d0075f-895c-4a15-a35c-a921e2bb2cea,heart,studying,positive,60
78d0075f-895c-4a15-a35c-a921e2bb2cea,like,studying,positive,50
78d0075f-895c-4a15-a35c-a921e2bb2cea,disgust,studying,negative,0
78d0075f-895c-4a15-a35c-a921e2bb2cea,cherish,studying,positive,70
78d0075f-895c-4a15-a35c-a921e2bb2cea,intrigued,studying,positive,45
78d0075f-895c-4a15-a35c-a921e2bb2cea,indifferent,studying,neutral,20
78d0075f-895c-4a15-a35c-a921e2bb2cea,peeking,studying,neutral,35
78d0075f-895c-4a15-a35c-a921e2bb2cea,hate,studying,negative,5
78d0075f-895c-4a15-a35c-a921e2bb2cea,adore,studying,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,travel,positive,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,worried,travel,negative,12
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,travel,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,like,travel,positive,50
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,heart,travel,positive,60
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,travel,positive,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,indifferent,travel,neutral,20
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,travel,positive,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,travel,neutral,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,peeking,travel,neutral,35
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,travel,positive,65
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,travel,negative,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,disgust,travel,negative,0
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,travel,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,want,travel,positive,70
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,super love,travel,positive,75
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,intrigued,travel,positive,45
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,adore,travel,positive,72
bda0b065-7f8b-4d52-b7e9-fcc375cdab08,love,travel,positive,65
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,cherish,dogs,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,want,dogs,positive,70
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,dogs,positive,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,like,dogs,positive,50
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,scared,dogs,negative,15
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,super love,dogs,positive,75
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,hate,dogs,negative,5
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,disgust,dogs,negative,0
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,heart,dogs,positive,60
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,adore,dogs,positive,72
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,indifferent,dogs,neutral,20
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,interested,dogs,positive,30
809b41e3-7a6f-4d80-84bf-f8d7b0e2d0e1,worried,dogs,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,science,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,science,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,love,science,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,science,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,science,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,science,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,love,science,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,love,science,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,science,positive,45
34a3747a-0b77-42f6-ae19-87c38b94b674,like,science,positive,50
34a3747a-0b77-42f6-ae19-87c38b94b674,love,science,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,science,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,science,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,science,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,science,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,science,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,science,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,scared,science,negative,15
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,science,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,interested,science,positive,30
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,science,neutral,35
34a3747a-0b77-42f6-ae19-87c38b94b674,like,science,positive,50
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,science,positive,60
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,science,neutral,35
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,science,neutral,35
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,science,positive,60
34a3747a-0b77-42f6-ae19-87c38b94b674,disgust,science,negative,0
34a3747a-0b77-42f6-ae19-87c38b94b674,peeking,science,neutral,35
34a3747a-0b77-42f6-ae19-87c38b94b674,love,science,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,love,science,positive,65
34a3747a-0b77-42f6-ae19-87c38b94b674,heart,science,positive,60
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,science,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,science,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,dislike,science,negative,10
34a3747a-0b77-42f6-ae19-87c38b94b674,indifferent,science,neutral,20
34a3747a-0b77-42f6-ae19-87c38b94b674,cherish,science,positive,70
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,science,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,worried,science,negative,12
34a3747a-0b77-42f6-ae19-87c38b94b674,adore,science,positive,72
34a3747a-0b77-42f6-ae19-87c38b94b674,intrigued,science,positive,45
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,science,negative,5
34a3747a-0b77-42f6-ae19-87c38b94b674,hate,science,negative,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,veganism,positive,72
2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,veganism,negative,0
2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,veganism,positive,45
2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,veganism,negative,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,veganism,negative,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,veganism,negative,10
2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,veganism,positive,45
2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,veganism,neutral,35
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,veganism,negative,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,veganism,negative,15
2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,veganism,neutral,35
2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,veganism,positive,30
2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,veganism,positive,60
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,veganism,negative,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,want,veganism,positive,70
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,veganism,positive,50
2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,veganism,positive,75
2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,veganism,neutral,20
2920dccb-e06f-49fc-8049-b6d4164dfe84,hate,veganism,negative,5
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,veganism,positive,50
2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,veganism,positive,60
2920dccb-e06f-49fc-8049-b6d4164dfe84,intrigued,veganism,positive,45
2920dccb-e06f-49fc-8049-b6d4164dfe84,love,veganism,positive,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,love,veganism,positive,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,heart,veganism,positive,60
2920dccb-e06f-49fc-8049-b6d4164dfe84,adore,veganism,positive,72
2920dccb-e06f-49fc-8049-b6d4164dfe84,like,veganism,positive,50
2920dccb-e06f-49fc-8049-b6d4164dfe84,worried,veganism,negative,12
2920dccb-e06f-49fc-8049-b6d4164dfe84,peeking,veganism,neutral,35
2920dccb-e06f-49fc-8049-b6d4164dfe84,disgust,veganism,negative,0
2920dccb-e06f-49fc-8049-b6d4164dfe84,indifferent,veganism,neutral,20
2920dccb-e06f-49fc-8049-b6d4164dfe84,dislike,veganism,negative,10
2920dccb-e06f-49fc-8049-b6d4164dfe84,love,veganism,positive,65
2920dccb-e06f-49fc-8049-b6d4164dfe84,cherish,veganism,positive,70
2920dccb-e06f-49fc-8049-b6d4164dfe84,super love,veganism,positive,75
2920dccb-e06f-49fc-8049-b6d4164dfe84,interested,veganism,positive,30
f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,healthy eating,positive,70
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,healthy eating,positive,72
f4e3840e-bb71-40c2-afc5-9408d842646d,hate,healthy eating,negative,5
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,healthy eating,positive,75
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,healthy eating,positive,72
f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,healthy eating,negative,10
f4e3840e-bb71-40c2-afc5-9408d842646d,like,healthy eating,positive,50
f4e3840e-bb71-40c2-afc5-9408d842646d,interested,healthy eating,positive,30
f4e3840e-bb71-40c2-afc5-9408d842646d,intrigued,healthy eating,positive,45
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,healthy eating,positive,75
f4e3840e-bb71-40c2-afc5-9408d842646d,cherish,healthy eating,positive,70
f4e3840e-bb71-40c2-afc5-9408d842646d,worried,healthy eating,negative,12
f4e3840e-bb71-40c2-afc5-9408d842646d,want,healthy eating,positive,70
f4e3840e-bb71-40c2-afc5-9408d842646d,hate,healthy eating,negative,5
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,healthy eating,positive,75
f4e3840e-bb71-40c2-afc5-9408d842646d,scared,healthy eating,negative,15
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,healthy eating,positive,72
f4e3840e-bb71-40c2-afc5-9408d842646d,disgust,healthy eating,negative,0
f4e3840e-bb71-40c2-afc5-9408d842646d,want,healthy eating,positive,70
f4e3840e-bb71-40c2-afc5-9408d842646d,peeking,healthy eating,neutral,35
f4e3840e-bb71-40c2-afc5-9408d842646d,super love,healthy eating,positive,75
f4e3840e-bb71-40c2-afc5-9408d842646d,indifferent,healthy eating,neutral,20
f4e3840e-bb71-40c2-afc5-9408d842646d,worried,healthy eating,negative,12
f4e3840e-bb71-40c2-afc5-9408d842646d,adore,healthy eating,positive,72
f4e3840e-bb71-40c2-afc5-9408d842646d,dislike,healthy eating,negative,10
f4e3840e-bb71-40c2-afc5-9408d842646d,worried,healthy eating,negative,12
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,dogs,positive,60
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,dogs,negative,0
74718bbf-e5a3-442f-8ca2-4a3428757fc1,peeking,dogs,neutral,35
74718bbf-e5a3-442f-8ca2-4a3428757fc1,dislike,dogs,negative,10
74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,dogs,negative,15
74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,dogs,negative,5
74718bbf-e5a3-442f-8ca2-4a3428757fc1,interested,dogs,positive,30
74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,dogs,positive,70
74718bbf-e5a3-442f-8ca2-4a3428757fc1,love,dogs,positive,65
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,dogs,neutral,20
74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,dogs,positive,70
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,dogs,positive,60
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,dogs,positive,60
74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,dogs,positive,75
74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,dogs,positive,72
74718bbf-e5a3-442f-8ca2-4a3428757fc1,worried,dogs,negative,12
74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,dogs,negative,5
74718bbf-e5a3-442f-8ca2-4a3428757fc1,hate,dogs,negative,5
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,dogs,positive,50
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,dogs,negative,0
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,dogs,positive,50
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,dogs,neutral,20
74718bbf-e5a3-442f-8ca2-4a3428757fc1,scared,dogs,negative,15
74718bbf-e5a3-442f-8ca2-4a3428757fc1,want,dogs,positive,70
74718bbf-e5a3-442f-8ca2-4a3428757fc1,heart,dogs,positive,60
74718bbf-e5a3-442f-8ca2-4a3428757fc1,adore,dogs,positive,72
74718bbf-e5a3-442f-8ca2-4a3428757fc1,cherish,dogs,positive,70
74718bbf-e5a3-442f-8ca2-4a3428757fc1,super love,dogs,positive,75
74718bbf-e5a3-442f-8ca2-4a3428757fc1,indifferent,dogs,neutral,20
74718bbf-e5a3-442f-8ca2-4a3428757fc1,like,dogs,positive,50
74718bbf-e5a3-442f-8ca2-4a3428757fc1,disgust,dogs,negative,0
89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,studying,positive,45
89fd8f89-807f-4076-b7e7-84db361e11c1,intrigued,studying,positive,45
89fd8f89-807f-4076-b7e7-84db361e11c1,hate,studying,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,cooking,negative,0
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,disgust,cooking,negative,0
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,cooking,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,cooking,positive,72
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,cooking,negative,12
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,cooking,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,cooking,positive,72
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,cooking,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,cooking,negative,12
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,cooking,positive,30
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,cooking,positive,75
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,cooking,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,cooking,positive,60
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,super love,cooking,positive,75
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,cooking,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,worried,cooking,negative,12
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,dislike,cooking,negative,10
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,heart,cooking,positive,60
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,indifferent,cooking,neutral,20
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,cooking,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,cooking,positive,30
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,adore,cooking,positive,72
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,intrigued,cooking,positive,45
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,interested,cooking,positive,30
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,indifferent,cooking,neutral,20
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,hate,cooking,negative,5
02fa1c4f-722d-46d2-a85e-e5b136b5f3bc,like,cooking,positive,50
eec5e521-4c28-4e8a-93a9-d544803fad7e,dislike,food,negative,10
eec5e521-4c28-4e8a-93a9-d544803fad7e,like,food,positive,50
eec5e521-4c28-4e8a-93a9-d544803fad7e,intrigued,food,positive,45
eec5e521-4c28-4e8a-93a9-d544803fad7e,worried,food,negative,12
eec5e521-4c28-4e8a-93a9-d544803fad7e,hate,food,negative,5
eec5e521-4c28-4e8a-93a9-d544803fad7e,peeking,food,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,peeking,food,neutral,35
eec5e521-4c28-4e8a-93a9-d544803fad7e,interested,food,positive,30
eec5e521-4c28-4e8a-93a9-d544803fad7e,intrigued,food,positive,45
